SOAR_NM,FP_UNIT_DESC,FP_DVSN_DESC,FP_DEPT_DESC,FP_CATG_GRP_DESC,CATG_DESC,sub_catg_desc,sortkey,nKSNID,nTRS,Revenue
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BAGS,GIRLS ACCESSORIES,GIRLS LICENSED SUNGLASSES,03-049-0209-1303-0012-66,169,"226,867.00","1,457,294.31"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BAGS,GIRLS ACCESSORIES,TRENDZONE,03-049-0209-1303-0012-55,215,"478,351.00","2,372,443.17"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,BE 6.99 TABLE KNIT SHORTS,03-049-0209-0957-0033-33,236,"525,569.00","1,967,813.39"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,BE 7.99 TABLE LEGGINGS,03-049-0209-0957-0033-18,351,"537,504.00","3,861,313.34"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,BE 7.99 TABLE SCOOTERS,03-049-0209-0957-0033-53,178,"197,004.00","1,191,247.22"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,BMAS SHORTS,03-049-0209-0957-0033-13,181,"233,023.00","1,164,415.79"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,BONGO BOTTOMS,03-049-0209-0957-0033-65,229,"207,610.00","1,981,165.92"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,EVERLAST BOTTOMS,03-049-0209-0957-0033-44,337,"184,374.00","1,447,034.71"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,HANES LEGGINGS,03-049-0209-0957-0033-51,74,"211,275.00","1,091,010.67"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,PIPER FASH KNIT PANTS,03-049-0209-0957-0033-36,199,"246,356.00","2,504,748.11"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,PIPER FASHION KNIT SHORTS,03-049-0209-0957-0033-95,162,"102,834.00","762,525.25"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,S/F RT 66 FASHION SHORTS,03-049-0209-0957-0033-31,144,"120,126.00","1,227,095.08"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,S/F RT BERMUDAS,03-049-0209-0957-0033-32,156,"120,533.00","1,323,311.37"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,S/F RT66 CAPRIS,03-049-0209-0957-0033-42,117,"102,296.00","1,029,586.87"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,GIRLS,GRL FASH BOTTOMS,GIRLS KNIT BOTTOMS,SS PIPER FAVS 7.99-9.99 B,03-049-0209-0957-0033-35,358,"388,339.00","2,881,331.37"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BEDDING,BEDDING,CRIB SHEETS,03-049-0025-0553-0161-10,43,"111,604.00","1,193,065.63"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BEDDING,BEDDING,LETTERS,03-049-0025-0553-0161-15,73,"200,223.00","511,139.64"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BEDDING,BEDDING,LICENSED BLANKETS,03-049-0025-0553-0161-41,33,"122,455.00","1,724,756.41"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BEDDING,BEDDING,RECEIVING BLANKETS,03-049-0025-0553-0161-44,19,"112,507.00","1,059,945.97"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BEDDING,BEDDING,SOFT BATH,03-049-0025-0553-0161-02,74,"245,766.00","2,344,666.35"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,BIBS,03-049-0025-0554-0170-09,110,"478,428.00","2,579,615.02"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,BOTTLES,03-049-0025-0554-0170-02,104,"647,208.00","5,065,813.89"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,BREASTFEEDING,03-049-0025-0554-0170-08,54,"224,981.00","3,036,691.40"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,CUPS,03-049-0025-0554-0170-04,95,"801,662.00","4,111,050.02"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,DISPOSABLE FEEDING,03-049-0025-0554-0170-11,28,"133,107.00","516,939.26"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,FEEDING,03-049-0025-0554-0170-12,60,"267,309.00","1,135,394.93"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,FEEDING ACCESSORIES,03-049-0025-0554-0170-01,60,"459,113.00","2,398,371.84"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,NIPPLES,03-049-0025-0554-0170-03,53,"182,905.00","761,228.88"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,PACIFIERS,03-049-0025-0554-0170-05,67,"366,343.00","1,912,779.29"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,SAFETY & GROOMING,03-049-0025-0554-0170-06,90,"428,787.00","2,728,273.06"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BIBS/FEEDING,FEEDING / ACCESSORIES,"TEETHERS, ETC.",03-049-0025-0554-0170-10,24,"210,197.00","746,437.94"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BOXED GIFT,BOXED GIFTS,FRAMES/BANKS/GIFT BAGS,03-049-0025-0555-0160-12,37,"127,623.00","711,761.02"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,BOXED GIFT,BOXED GIFTS,LAYETTE SETS/GIFT,03-049-0025-0555-0160-05,32,"116,436.00","1,707,875.57"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,CARRIERS,CARRIERS,CONVERTIBLE CAR SEAT,03-049-0025-0556-0166-04,21,"144,380.00","9,529,379.78"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,CARRIERS,CARRIERS,ENTERTAINERS,03-049-0025-0556-0166-12,16,"120,854.00","4,781,207.19"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,CARRIERS,CARRIERS,HARNESS BOOSTER CAR SEAT,03-049-0025-0556-0166-05,25,"130,071.00","5,975,067.31"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,CARRIERS,CARRIERS,NO BACK BOOSTER CAR SEAT,03-049-0025-0556-0166-07,18,"131,471.00","2,390,863.25"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,CARRIERS,CARRIERS,TRAVEL SYSTEMS,03-049-0025-0556-0166-19,28,"102,263.00","12,919,318.01"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,CARRIERS,CARRIERS,UMBRELLA STROLLERS,03-049-0025-0556-0166-15,42,"102,022.00","2,016,481.76"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,DIAPER/ACCESS,DIAPER ACCESSORIES,DIAPER BAGS,03-049-0025-0557-0169-04,74,"227,254.00","3,683,386.22"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,DIAPER/ACCESS,DIAPER ACCESSORIES,NURSERY ACCESSORIES,03-049-0025-0557-0169-02,40,"232,399.00","1,952,426.84"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,FA INFANTS & TODDLERS HO,INFANTS & TODDLERS,INFANT TODDLER ATHLETECH,03-049-0025-0375-0026-12,48,"239,427.00","1,641,920.39"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,FA INFANTS & TODDLERS HO,INFANTS & TODDLERS,LICENSED CHARACTER,03-049-0025-0375-0026-19,164,"169,121.00","713,146.23"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,FA INFANTS & TODDLERS HO,INFANTS & TODDLERS,WONDER KIDS FASHION,03-049-0025-0375-0026-16,262,"313,869.00","1,325,943.91"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,FA INFANTS & TODDLERS HO,INFANTS & TODDLERS,WONDERKIDS 10PR,03-049-0025-0375-0026-01,93,"206,617.00","1,502,058.67"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,FURNITURE ACC,FURNITURE ACCESSORIES,GATES,03-049-0025-0558-0168-02,23,"172,402.00","4,568,895.45"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,FURNITURE ACC,FURNITURE ACCESSORIES,POTTY SEATS,03-049-0025-0558-0168-01,35,"155,562.00","2,288,627.56"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,FURNITURE ACC,FURNITURE ACCESSORIES,TRAVEL ACCESSORIES,03-049-0025-0558-0168-12,28,"156,709.00","1,985,918.26"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,ROOM FURNITURE,ROOM FURNITURE,PLAYARDS,03-049-0025-0559-0167-01,26,"110,870.00","7,347,221.37"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,CHARACTER BOY LAYETTE,03-049-0025-0965-0159-34,47,"123,979.00","1,000,754.53"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,COTTON CAP & BOOTIES,03-049-0025-0965-0159-07,55,"122,096.00","641,778.64"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,DISNEY LAYETTE,03-049-0025-0965-0159-08,57,"110,471.00","859,805.33"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,ENDCAP SOCK PROGRAM,03-049-0025-0965-0159-41,64,"494,010.00","717,621.47"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,GERBER BANDED LAYETTE,03-049-0025-0965-0159-02,233,"940,237.00","7,906,771.32"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,HAIR ACCESSORIES,03-049-0025-0965-0159-36,68,"274,763.00","1,001,989.86"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,MAGIC YEARS LAYETTE,03-049-0025-0965-0159-23,96,"321,883.00","2,406,807.64"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,TODDLER UNDERWEAR,03-049-0025-0965-0159-11,97,"459,943.00","4,653,233.32"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOD. UNDERWEAR,UNDERWEAR,TRENDY LAYETTE,03-049-0025-0965-0159-40,28,"136,381.00","972,065.28"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOYS,TOYS,BATH TOYS,03-049-0025-0560-0165-05,33,"179,667.00","659,480.44"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOYS,TOYS,ELECTRONIC TOYS,03-049-0025-0560-0165-07,21,"248,058.00","3,169,389.41"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOYS,TOYS,HAND TOYS/RATTLES,03-049-0025-0560-0165-03,38,"156,821.00","580,423.66"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOYS,TOYS,ON THE GO TOYS,03-049-0025-0560-0165-10,23,"107,128.00","822,775.17"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF HARDLINES,TOYS,TOYS,PLUSH,03-049-0025-0560-0165-01,34,"155,536.00","1,158,479.68"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,BLANKET SLEEPERS,BLANKET SLEEPERS,F JB 9.99 BOY BLANKET SLE,03-049-0027-0964-0148-02,228,"221,543.00","1,348,984.80"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,BLANKET SLEEPERS,BLANKET SLEEPERS,F JB 9.99 GIRL BLANKET SL,03-049-0027-0964-0148-01,107,"227,927.00","1,342,360.03"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT COLD WEATHER ACCE,INFANT/TODDLER ACCESSORIE,BOY CHARACTER HATS,03-049-0027-0960-0144-19,45,"114,740.00","874,510.83"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT COLD WEATHER ACCE,INFANT/TODDLER ACCESSORIE,CHARACTER HAIR/JEWELRY,03-049-0027-0960-0144-22,136,"115,323.00","525,934.04"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT COLD WEATHER ACCE,INFANT/TODDLER ACCESSORIE,F WK BOY COLD WEATHER SET,03-049-0027-0960-0144-02,21,"179,239.00","759,437.07"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT COLD WEATHER ACCE,INFANT/TODDLER ACCESSORIE,F WK GIRL COLD WEATHER SE,03-049-0027-0960-0144-04,92,"229,069.00","1,022,868.27"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT COLD WEATHER ACCE,INFANT/TODDLER ACCESSORIE,F WK GIRL MAGIC GLOVES/MI,03-049-0027-0960-0144-14,30,"201,995.00","265,130.44"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT COLD WEATHER ACCE,INFANT/TODDLER ACCESSORIE,GIRL CHARACTER HATS,03-049-0027-0960-0144-20,57,"101,556.00","727,224.97"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT OUTERWEAR,INFANT OUTERWEAR,F WK BOYS HEAVYWEIGHT OUT,03-049-0027-0959-0142-22,86,"121,758.00","2,471,741.19"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT OUTERWEAR,INFANT OUTERWEAR,F WK GIRLS HEAVYWEIGHT OU,03-049-0027-0959-0142-23,110,"148,965.00","3,081,894.45"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT SWIMWEAR,SWIMWEAR,S BOY CHARACTER SWIM,03-049-0027-0961-0146-23,143,"119,103.00","1,033,048.13"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT SWIMWEAR,SWIMWEAR,S WONDERKIDS BOY SWIM,03-049-0027-0961-0146-20,259,"144,204.00","1,006,277.20"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,INFANT SWIMWEAR,SWIMWEAR,WONDERKIDS GIRL SWIM,03-049-0027-0961-0146-12,435,"257,114.00","2,149,712.56"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,SLEEPWEAR/PACKAGED SLEEP,SLEEPWEAR,F CHARACTER  BOYS SLEEPWE,03-049-0027-0966-0147-09,332,"295,526.00","3,767,155.76"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,SLEEPWEAR/PACKAGED SLEEP,SLEEPWEAR,F CHARACTER GIRLS SLEEPWE,03-049-0027-0966-0147-27,295,"288,567.00","3,578,494.46"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,SLEEPWEAR/PACKAGED SLEEP,SLEEPWEAR,F JOE BOXER BOYS SLEEPWEA,03-049-0027-0966-0147-10,264,"233,492.00","2,210,789.67"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,SLEEPWEAR/PACKAGED SLEEP,SLEEPWEAR,F JOE BOXER GIRLS SLEEPWE,03-049-0027-0966-0147-28,227,"256,043.00","2,406,674.56"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,SLEEPWEAR/PACKAGED SLEEP,SLEEPWEAR,S CHARACTER BOYS SLEEPWEA,03-049-0027-0966-0147-01,252,"167,295.00","1,691,885.44"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,SLEEPWEAR/PACKAGED SLEEP,SLEEPWEAR,S CHARACTER GIRLS SLEEPWE,03-049-0027-0966-0147-29,244,"190,221.00","1,950,186.38"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,SLEEPWEAR/PACKAGED SLEEP,SLEEPWEAR,S WONDERKIDS GIRL SLEEPWE,03-049-0027-0966-0147-31,158,"127,422.00","984,020.98"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,F CHARACTER 2PC SETS,03-049-0027-0574-0138-26,258,"231,931.00","2,431,707.73"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,F CHARACTER 3PC SETS,03-049-0027-0574-0138-28,114,"169,796.00","2,711,223.02"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,F WK 2PC SETS,03-049-0027-0574-0138-12,517,"349,961.00","3,859,405.35"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,F WK 3PC SETS,03-049-0027-0574-0138-39,165,"213,550.00","3,378,294.45"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,S CHARACTER $9.99 SETS,03-049-0027-0574-0138-04,130,"111,284.00","783,439.73"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,S CHARACTER 12.99-16.99 S,03-049-0027-0574-0138-13,310,"264,136.00","2,568,159.52"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,S WK $9.99 SETS,03-049-0027-0574-0138-03,95,"122,525.00","883,852.99"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,S WONDERKIDS $12.99-16.99,03-049-0027-0574-0138-01,308,"312,593.00","2,396,193.75"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SETS,TODDLER BOYS SETS,S WONDERKIDS 8.99 SETS,03-049-0027-0574-0138-30,149,"350,010.00","1,837,138.80"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER BOTTOMS,$4.99 BMAS BOTTOMS,03-049-0027-0575-0137-10,107,"350,826.00","1,305,990.69"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER BOTTOMS,F WK 5.99 BMAS BOTTOMS,03-049-0027-0575-0137-36,144,"346,249.00","1,800,408.14"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER BOTTOMS,F WK 7.99 BMAS BOTTOMS,03-049-0027-0575-0137-52,132,"257,622.00","1,853,447.76"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER BOTTOMS,S $5.99 BMAS BOTTOMS   2/,03-049-0027-0575-0137-08,167,"456,726.00","1,971,142.87"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER BOTTOMS,S $7.99 BMAS BOTTOMS  2/$,03-049-0027-0575-0137-60,143,"339,251.00","2,060,954.81"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER BOTTOMS,WK BASIC DENIM BOTTOMS,03-049-0027-0575-0137-30,133,"303,980.00","3,036,874.75"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER TOPS,F ROUTE 66 TOPS,03-049-0027-0575-0136-35,114,"145,771.00","1,684,935.56"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER TOPS,F WK 5.99 BMAS TOPS,03-049-0027-0575-0136-36,455,"726,997.00","3,706,120.92"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER TOPS,F WK 7.99 BMAS TOPS,03-049-0027-0575-0136-53,401,"595,585.00","4,047,931.84"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER TOPS,S $5.99 BMAS TOPS        ,03-049-0027-0575-0136-07,311,"622,857.00","2,510,070.63"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER TOPS,S $7.99 BMAS TOPS    2/$1,03-049-0027-0575-0136-59,278,"549,029.00","3,139,676.16"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER TOPS,S ROUTE 66 TOPS,03-049-0027-0575-0136-08,205,"125,449.00","975,775.56"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER TOPS,S WONDERKIDS 4.99 BMAS TO,03-049-0027-0575-0136-12,207,"494,628.00","1,670,430.06"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD BOYS,TOD BOY SPORTSWEAR,TODDLER TOPS,SS CHARACTER TEES,03-049-0027-0575-0136-04,364,"147,974.00","823,368.47"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,F CHARACTER NBG SETS,03-049-0026-0567-0110-22,220,"124,898.00","1,164,403.30"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,F SW NBB BMAS $5.99,03-049-0026-0567-0110-18,278,"254,374.00","1,384,318.42"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,F SW NBG $12.99 SETS,03-049-0026-0567-0110-14,109,"135,377.00","1,170,292.02"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,F SW NBG $14.99 SETS,03-049-0026-0567-0110-17,125,"119,336.00","1,172,746.57"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,F SW NBG $16.99 SETS,03-049-0026-0567-0110-12,125,"176,671.00","1,926,200.47"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,F SW NBG $9.99 SETS,03-049-0026-0567-0110-16,161,"130,623.00","900,064.46"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,F SW NBG BMAS $5.99,03-049-0026-0567-0110-19,289,"271,595.00","1,485,499.11"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,F SW SNP,03-049-0026-0567-0110-53,281,"505,801.00","3,386,156.27"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,S NBG CHARACTER,03-049-0026-0567-0110-21,208,"110,259.00","876,280.59"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,S SW $4.99 NBB BMAS,03-049-0026-0567-0110-01,246,"277,892.00","1,134,089.70"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,S SW $4.99 NBG BMAS,03-049-0026-0567-0110-02,260,"264,231.00","1,181,566.29"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,S SW NBB $9.99 SETS,03-049-0026-0567-0110-38,115,"110,664.00","737,908.93"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,S SW NBG $12.99 SETS,03-049-0026-0567-0110-09,80,"104,685.00","1,030,094.50"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,S SW SNP,03-049-0026-0567-0110-47,249,"265,022.00","1,808,235.71"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,S SW SUNSUIT,03-049-0026-0567-0110-24,189,"113,987.00","829,666.45"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,WTTW NBB LAYETTE,03-049-0026-0567-0110-37,131,"164,151.00","1,205,141.68"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,NEWBORN,NEWBORN,WTTW NBG LAYETTE,03-049-0026-0567-0110-36,140,"185,669.00","1,321,584.21"
APPAREL CHILDRENS      ,APPAREL,KIDSWORLD,INF/TOD GIRLS NEWBORN,TOD DRESSES,TODDLER GIRL DRESSES,F $14.99 WK DRESSES,03-049-0026-0571-0129-33,77,"110,331.00","1,208,607.41"
